idcode,age,race,married,collgrad,south,industry,occupation,union,wage,hours,nevermarried,yrschool,metro,ccity,currexp,prevexp,everworked,uniondues,marriedyrs,unempins,numkids,kidage1,kidage2,kidage3,grade,grade4,wage2,fwt,networth
2183,39,1,1,0,0,4,6,0,4.17069,30,0,12,0,0,1,3,1,0,7,164,3,9,9,7,12,2,4.17,6,-2829.31
2181,32,1,1,0,0,11,1,0,9.057972,40,0,12,1,0,3,10,1,0,11,0,0,,,,12,2,9.06,4,2057.972
2180,38,1,1,0,0,4,3,0,5.032206,40,0,12,1,0,2,14,1,0,0,0,0,,,,12,2,5.03,5,-1967.794
2179,43,1,1,0,0,4,6,0,5.619967,43,0,14,0,0,0,0,0,0,9,0,2,14,10,,14,3,5.62,9,-1380.033
2178,36,1,0,0,0,4,6,0,5.032206,40,0,12,0,0,2,6,1,0,0,0,1,11,,,12,2,5.03,2,-1967.794
2175,38,1,0,0,0,4,6,0,5.861513,40,0,11,1,0,2,12,1,0,0,0,2,5,2,,11,1,5.86,4,-1138.487
2173,31,1,1,0,0,4,3,0,7.906601,40,0,13,0,0,5,8,1,0,6,0,0,,,,13,3,7.91,6,906.601
2172,27,1,1,0,0,7,3,,38.70926,40,0,12,1,0,2,10,1,0,2,0,0,,,,12,2,38.71,7,31709.26
2171,27,1,1,0,1,11,1,,10.86957,40,0,15,1,0,1,11,1,11,10,0,3,8,7,7,15,3,10.87,8,3869.566
2170,35,1,1,0,0,11,8,0,5.185184,32,0,12,0,0,6,6,1,0,2,0,0,,,,12,2,5.19,2,-1814.816
2168,23,1,1,1,0,11,1,1,4.62963,33,0,16,1,0,1,2,1,0,9,0,2,12,7,,16,4,4.63,8,-2370.37
2165,36,1,1,0,0,4,5,0,5.434783,40,0,14,1,0,2,12,1,0,9,0,3,12,7,5,14,3,5.43,9,-1565.218
2164,35,1,1,0,0,6,3,0,7.439612,15,0,13,0,0,9,4,1,0,11,107,1,9,,,13,3,7.44,3,439.6124
2163,27,1,0,0,0,4,3,0,7.745568,40,0,12,0,0,10,2,1,0,0,0,1,7,,,12,2,7.75,9,745.5678
2157,32,1,1,0,0,4,3,0,6.924314,40,0,13,0,0,2,5,1,0,9,0,3,16,9,7,13,3,6.92,6,-75.6855
2154,23,1,0,0,1,11,8,0,2.012882,40,0,12,0,0,1,2,1,0,0,0,0,,,,12,2,2.01,5,-4987.118
2152,33,1,1,0,0,4,6,1,3.703702,40,0,11,0,0,7,1,1,5,3,0,2,14,8,,11,1,3.7,8,-3296.298
2151,44,1,1,1,0,11,1,0,5.611914,40,0,16,1,0,2,4,1,0,11,0,0,,,,16,4,5.61,9,-1388.086
2149,30,1,0,1,0,11,2,0,2.479871,60,0,18,1,0,5,7,1,0,0,0,1,7,,,18,4,2.48,1,-4520.129
2148,42,1,1,0,0,4,3,0,5.032206,40,0,12,0,0,2,16,1,0,10,0,0,,,,12,2,5.03,2,-1967.794
2147,44,1,1,0,0,7,2,0,11.15941,25,0,8,1,1,6,2,1,0,7,74,1,9,,,8,1,11.16,2,4159.414
2146,41,1,0,0,0,11,8,0,4.428341,24,1,12,0,0,12,6,1,0,0,179,0,,,,12,2,4.43,4,-2571.659
2143,34,1,1,0,1,11,1,1,4.476648,40,0,12,1,0,0,5,1,18,1,0,3,14,8,5,12,2,4.48,5,-2523.352
2142,25,1,1,0,0,7,3,0,7.117549,40,0,12,1,0,4,1,1,0,2,0,1,5,,,12,2,7.12,6,117.5494
2141,41,1,1,0,0,8,3,,1.571983,40,0,13,1,0,1,14,1,21,0,0,3,7,5,4,13,3,1.57,1,-5428.017
2140,41,1,0,0,0,6,3,1,8.067631,48,0,12,0,0,0,16,1,28,0,0,1,9,,,12,2,8.07,0,1067.631
2139,35,1,0,0,0,7,4,1,4.58937,40,0,10,0,0,1,2,1,18,0,0,2,16,11,,10,1,4.59,0,-2410.63
2136,35,1,1,0,0,4,2,0,4.830918,20,0,13,1,0,6,11,1,0,5,61,0,,,,13,3,4.83,2,-2169.082
2132,39,1,1,1,0,11,13,1,12.64895,35,0,17,0,0,17,0,1,20,2,0,3,17,10,5,17,4,12.65,5,5648.955
2129,29,1,0,0,0,4,5,1,10.40258,48,0,12,1,0,7,5,1,24,0,0,3,16,11,7,12,2,10.4,9,3402.575
2127,26,1,1,0,0,5,3,0,3.647342,32,0,13,0,0,2,7,1,0,0,0,1,11,,,13,3,3.65,8,-3352.658
2125,38,1,1,1,0,11,13,1,13.14009,33,0,17,0,0,3,12,1,5,11,0,1,10,,,17,4,13.14,4,6140.09
2121,35,1,1,0,0,4,1,0,11.28824,48,0,15,1,0,4,10,1,0,4,0,0,,,,15,3,11.29,3,4288.241
2119,37,1,1,0,0,8,3,1,7.946856,40,0,12,1,0,18,0,1,29,7,0,1,8,,,12,2,7.95,9,946.8555
2113,38,1,0,0,0,7,3,0,9.460546,36,0,13,1,0,18,0,1,0,0,0,1,11,,,13,3,9.46,5,2460.546
2112,39,1,1,1,1,11,13,1,9.871171,40,0,16,1,0,14,2,1,8,5,0,1,8,,,16,4,9.87,9,2871.171
2111,35,1,1,0,1,8,8,,3.065774,30,0,10,1,1,3,5,1,3,11,142,3,13,7,5,10,1,3.07,4,-3934.226
2109,35,2,0,0,0,11,8,0,3.293073,33,0,12,1,1,0,5,1,0,0,0,3,13,7,5,12,2,3.29,0,-3706.927
2106,35,1,1,1,0,4,2,0,17.02898,50,0,16,0,0,0,17,1,0,6,0,1,14,,,16,4,17.03,9,10028.98
2105,42,1,1,0,0,4,2,0,5.805152,40,0,11,1,0,3,11,1,0,8,0,0,,,,11,1,5.81,9,-1194.848
2104,44,1,1,0,0,11,3,0,3.4219,10,0,12,1,0,1,2,1,0,2,68,2,8,7,,12,2,3.42,9,-3578.1
2099,33,1,0,0,1,,,0,3.220612,45,0,11,1,1,1,1,1,0,0,0,2,8,2,,11,1,3.22,0,-3779.388
2096,26,1,1,0,0,11,1,0,4.235104,38,0,12,1,1,1,2,1,0,4,0,0,,,,12,2,4.24,2,-2764.896
2095,44,1,1,0,0,9,7,1,3.637123,20,0,12,1,0,0,3,1,1,4,0,2,8,5,,12,2,3.64,0,-3362.877
2092,36,1,1,1,0,11,3,0,3.623188,3,0,16,0,0,6,7,1,0,11,270,3,11,10,5,16,4,3.62,6,-3376.812
2089,31,1,1,1,0,11,1,0,6.972622,40,0,16,0,0,3,7,1,0,6,0,0,,,,16,4,6.97,1,-27.37808
2088,37,1,1,1,0,11,13,1,7.898549,40,0,18,1,1,1,10,1,2,4,0,1,16,,,18,4,7.9,5,898.5486
2087,38,1,1,1,0,7,3,0,5.805152,20,0,16,0,0,9,7,1,0,6,49,0,,,,16,4,5.81,1,-1194.848
2086,39,1,1,0,1,11,2,,4.645112,45,0,10,0,0,4,5,1,14,0,0,2,13,10,,10,1,4.65,1,-2354.888
2085,41,1,1,0,0,11,1,0,9.29146,40,0,14,1,0,15,3,1,0,1,0,0,,,,14,3,9.29,3,2291.46
2079,34,1,1,0,0,11,8,0,5.378419,38,0,12,1,0,2,12,1,0,2,0,0,,,,12,2,5.38,9,-1621.581
2077,35,2,0,0,0,9,2,,4.845827,54,0,10,1,1,3,8,1,2,0,0,1,12,,,10,1,4.85,6,-2154.173
2074,35,1,1,0,0,11,3,1,4.025765,20,0,12,1,1,3,8,1,11,0,280,0,,,,12,2,4.03,2,-2974.235
2073,35,1,1,0,0,11,8,0,3.341383,40,0,8,1,0,3,11,1,0,0,0,0,,,,8,1,3.34,0,-3658.617
2068,28,1,1,0,0,11,1,1,4.63768,46,0,12,0,0,2,9,1,19,11,0,1,14,,,12,2,4.64,3,-2362.32
2066,36,1,0,0,0,4,6,1,2.858293,40,1,12,0,0,1,11,1,5,0,0,0,,,,12,2,2.86,0,-4141.708
2065,38,1,1,0,0,4,6,0,3.051839,40,0,12,0,0,0,1,1,0,2,0,3,15,10,3,12,2,3.05,6,-3948.161
2062,37,1,1,0,0,4,6,0,4.025765,7,0,12,0,0,0,0,0,0,5,23,2,11,11,,12,2,4.03,6,-2974.235
2059,37,1,1,1,0,6,4,0,5.636071,20,0,16,1,1,4,6,1,0,3,228,1,13,,,16,4,5.64,3,-1363.929
2058,39,1,1,1,0,11,2,,8.193976,40,0,16,0,0,11,3,1,18,0,0,1,7,,,16,4,8.19,1,1193.976
2057,41,1,0,0,0,7,2,0,6.32045,50,0,9,0,0,8,8,1,0,0,0,1,12,,,9,1,6.32,6,-679.5502
2056,38,1,1,0,0,11,3,0,8.067631,40,0,12,1,0,4,12,1,0,4,125,2,10,10,,12,2,8.07,8,1067.631
2055,46,1,0,1,0,11,1,1,13.55072,40,0,16,0,0,0,0,0,14,0,0,1,11,,,16,4,13.55,1,6550.715
2051,42,1,1,1,0,11,2,0,12.05685,20,0,17,0,0,8,7,1,0,4,40,1,1,,,17,4,12.06,8,5056.854
2049,37,1,0,0,0,4,1,,30.92161,52,0,13,1,0,5,12,1,0,0,0,2,8,3,,13,3,30.92,7,23921.61
2048,40,1,1,0,0,7,2,0,12.04509,45,0,14,1,0,6,5,1,0,10,0,1,15,,,14,3,12.05,1,5045.089
2047,35,1,0,1,0,11,1,0,11.18357,36,1,16,1,1,0,0,0,0,0,0,0,,,,16,4,11.18,6,4183.575
2046,38,1,1,0,0,4,6,1,7.922703,40,0,12,1,0,0,0,0,4,5,0,2,9,3,,12,2,7.92,1,922.7028
2045,43,1,0,0,0,4,6,1,6.70692,36,1,12,1,1,17,1,1,20,0,0,0,,,,12,2,6.71,0,-293.0799
2042,42,1,0,0,0,6,8,0,2.818035,5,0,12,0,0,5,2,1,0,0,82,3,2,0,0,12,2,2.82,7,-4181.965
2041,28,1,1,0,1,11,3,1,5.917873,2,0,12,1,0,1,4,1,27,2,298,0,,,,12,2,5.92,7,-1082.127
2036,36,1,0,0,0,6,4,0,3.260869,37,0,12,0,0,2,6,1,0,0,0,3,9,3,0,12,2,3.26,6,-3739.131
2034,36,1,1,0,0,11,1,0,10.83736,50,0,12,0,0,4,13,1,0,3,0,2,14,9,,12,2,10.84,3,3837.357
2033,35,1,0,1,0,11,13,1,6.779387,45,1,18,0,0,9,4,1,21,0,0,0,,,,18,4,6.78,2,-220.613
2031,39,1,1,0,0,6,3,0,5.032206,40,0,12,1,1,9,6,1,0,10,0,1,12,,,12,2,5.03,5,-1967.794
2028,23,1,0,0,0,4,2,,3.510896,55,0,12,1,0,0,7,1,28,0,0,0,,,,12,2,3.51,0,-3489.104
2026,38,1,1,0,0,11,3,0,4.428341,20,0,12,0,0,1,8,1,0,8,205,0,,,,12,2,4.43,0,-2571.659
2025,35,1,1,1,0,11,13,1,5.571657,50,0,16,1,0,3,10,1,29,6,0,1,19,,,16,4,5.57,5,-1428.343
2024,40,1,0,0,0,11,8,0,3.4219,13,1,8,0,0,9,3,1,0,0,10,2,8,6,,8,1,3.42,0,-3578.1
2023,24,1,0,0,0,7,3,,38.70926,40,0,13,1,1,5,5,1,14,0,0,1,12,,,13,3,38.71,7,31709.26
2022,41,1,1,0,0,12,3,1,6.038648,40,0,12,1,0,13,2,1,1,9,0,3,10,7,3,12,2,6.04,0,-961.3524
2016,23,1,0,1,0,11,1,0,11.99677,40,1,17,1,1,8,1,1,0,0,0,0,,,,17,4,12,5,4996.774
2015,36,2,0,0,0,12,3,1,7.906601,40,0,15,1,0,11,1,1,6,0,0,2,20,14,,15,3,7.91,1,906.601
2013,37,1,0,0,0,4,2,0,15.13687,45,0,13,1,0,15,4,1,0,0,0,3,8,8,1,13,3,15.14,9,8136.867
2012,38,1,0,1,0,11,3,,7.734114,40,0,16,1,0,11,4,1,25,0,0,3,13,10,3,16,4,7.73,8,734.1142
2009,29,1,1,0,0,4,3,0,7.028982,50,0,12,1,0,13,1,1,0,11,0,0,,,,12,2,7.03,2,28.98216
2005,36,1,1,0,0,4,6,1,5.998387,47,0,12,1,1,0,11,1,17,8,0,3,14,10,6,12,2,6,9,-1001.613
2001,37,1,0,1,0,11,13,1,10.18518,38,1,18,1,0,8,8,1,5,0,0,2,8,7,,18,4,10.19,2,3185.181
2000,34,1,1,0,0,3,3,0,7.246377,40,0,12,1,0,5,13,1,0,9,0,1,10,,,12,2,7.25,3,246.3775
1999,35,1,1,0,0,6,3,0,5.869563,24,0,12,1,0,13,1,1,0,3,294,2,5,3,,12,2,5.87,8,-1130.437
1998,37,1,1,0,0,11,3,0,4.219,22,0,14,1,0,7,5,1,0,4,186,1,10,,,14,3,4.22,7,-2781
1996,44,1,1,0,0,7,3,0,7.286631,39,0,12,1,0,3,10,1,0,1,0,1,10,,,12,2,7.29,4,286.6311
1995,37,1,1,0,0,8,3,0,4.508855,40,0,11,1,1,4,3,1,0,11,0,1,11,,,11,1,4.51,2,-2491.145
1994,38,1,1,0,0,6,5,0,3.623188,25,0,12,0,0,4,7,1,0,3,12,2,9,7,,12,2,3.62,3,-3376.812
1990,39,1,1,0,0,4,6,0,5.024153,40,0,12,1,0,0,16,1,0,6,0,2,11,6,,12,2,5.02,4,-1975.847
1989,42,1,1,0,1,11,3,,8.361203,20,0,12,1,0,0,1,1,6,4,160,2,3,3,,12,2,8.36,9,1361.203
1988,42,1,0,0,0,9,7,,5.636071,23,0,14,0,0,4,11,1,21,0,0,3,11,8,2,14,3,5.64,2,-1363.929
1982,37,1,0,1,0,11,1,0,12.47987,40,1,16,1,1,9,8,1,0,0,0,2,9,9,,16,4,12.48,3,5479.871
1974,25,1,1,1,0,11,13,1,8.260865,45,0,17,1,0,1,8,1,9,10,0,3,13,6,3,17,4,8.26,6,1260.865
1973,23,1,0,0,0,4,6,,7.734114,40,0,12,0,0,4,1,1,4,0,0,2,18,11,,12,2,7.73,4,734.1142
1970,43,1,1,0,0,7,3,0,2.785829,20,0,12,0,0,3,6,1,0,0,125,1,18,,,12,2,2.79,8,-4214.171
1968,35,1,1,1,1,11,1,1,9.29146,40,0,16,0,0,9,3,1,28,3,0,3,17,10,3,16,4,9.29,8,2291.46
1967,30,1,0,1,1,3,2,1,11.45732,50,1,18,1,1,2,9,1,15,0,0,3,11,7,5,18,4,11.46,6,4457.324
1965,35,1,1,0,0,7,2,,40.19808,40,0,12,1,1,1,17,1,5,0,0,3,12,8,2,12,2,40.2,8,33198.08
1964,28,1,1,0,0,4,3,,5.434783,50,0,12,0,0,9,3,1,9,11,0,0,,,,12,2,5.43,4,-1565.217
1962,45,1,1,0,0,9,8,,2.761673,15,0,13,1,0,14,0,1,13,3,255,0,,,,13,3,2.76,6,-4238.327
1959,33,1,0,0,0,6,4,0,3.542671,24,0,12,1,1,2,2,1,0,0,108,2,12,8,,12,2,3.54,2,-3457.329
1958,35,1,1,0,0,4,6,1,12.0773,40,0,12,1,0,5,6,1,20,1,0,0,,,,12,2,12.08,4,5077.295
1957,24,1,1,0,0,11,3,0,3.872784,40,0,12,1,0,4,2,1,0,2,0,1,11,,,12,2,3.87,0,-3127.216
1953,35,2,0,0,0,11,3,0,1.610306,7,1,12,1,1,0,0,0,0,0,221,1,13,,,12,2,1.61,0,-5389.694
1951,42,2,0,0,0,8,3,,3.360215,25,0,10,1,0,0,12,1,15,0,253,0,,,,10,1,3.36,6,-3639.785
1949,40,2,0,0,0,11,8,0,3.864734,15,0,12,1,1,3,8,1,0,0,61,2,6,5,,12,2,3.86,8,-3135.266
1944,37,2,0,0,0,9,3,0,5.53945,40,0,11,1,1,11,0,1,0,0,0,0,,,,11,1,5.54,9,-1460.55
1941,34,2,1,0,0,11,3,0,2.785829,40,0,12,1,1,7,5,1,0,2,0,1,7,,,12,2,2.79,4,-4214.171
1939,39,2,0,0,0,9,3,,3.623188,30,0,12,1,1,7,4,1,8,0,41,3,9,3,1,12,2,3.62,5,-3376.812
1934,27,1,1,0,0,8,2,0,11.67,30,0,13,0,0,0,5,1,0,11,84,2,2,1,,13,3,11.67,0,4669.997
1932,45,1,0,0,0,6,2,,7.178227,56,0,12,1,0,3,11,1,17,0,0,0,,,,12,2,7.18,5,178.2269
1930,35,1,1,1,0,11,3,0,10.83736,40,0,16,1,0,6,5,1,0,4,0,3,8,6,2,16,4,10.84,8,3837.357
1929,36,1,1,1,0,11,13,1,7.15781,55,0,16,1,0,15,1,1,27,2,0,3,7,5,2,16,4,7.16,2,157.8097
1928,45,1,0,1,0,11,13,1,17.02898,40,1,17,1,0,19,0,1,1,0,0,3,8,8,7,17,4,17.03,1,10028.98
1927,38,1,1,0,0,8,1,,13.6876,8,0,12,1,0,2,11,1,21,8,73,2,7,7,,12,2,13.69,3,6687.601
1926,41,1,1,0,1,11,1,0,5.636071,30,0,12,1,0,2,8,1,0,3,159,1,5,,,12,2,5.64,3,-1363.929
1925,28,1,1,0,0,12,3,1,6.505631,38,0,12,1,0,8,4,1,16,10,0,2,11,7,,12,2,6.51,2,-494.3686
1921,34,1,0,0,0,5,1,,40.19808,40,1,12,1,0,13,4,1,10,0,0,2,11,9,,12,2,40.2,8,33198.08
1918,42,1,1,0,0,6,8,0,6.76328,22,0,12,1,0,0,0,0,0,2,285,2,3,2,,12,2,6.76,6,-236.7201
1915,40,1,1,1,0,11,1,0,11.99677,40,0,18,1,0,12,5,1,0,10,0,3,14,10,3,18,4,12,4,4996.774
1911,38,1,1,0,1,11,1,0,5.555554,40,0,12,0,0,7,3,1,0,9,0,2,9,6,,12,2,5.56,3,-1444.446
1910,39,1,1,1,0,11,13,1,6.505631,50,0,17,0,0,16,0,1,11,10,0,1,10,,,17,4,6.51,9,-494.3686
1905,41,1,1,1,0,11,13,1,6.191625,50,0,18,0,0,3,11,1,18,4,0,3,16,9,5,18,4,6.19,7,-808.3749
1899,41,1,1,1,0,11,13,1,5.161031,60,0,17,1,0,2,10,1,21,0,0,1,7,,,17,4,5.16,1,-1838.969
1896,36,1,1,0,0,7,3,0,4.508855,40,0,13,1,0,0,14,1,0,9,0,2,10,4,,13,3,4.51,3,-2491.145
1895,39,1,0,0,0,5,2,0,10.99839,48,0,12,1,0,5,13,1,0,0,0,0,,,,12,2,11,2,3998.388
1894,36,1,1,0,0,12,3,0,8.429946,40,0,13,1,0,11,5,1,0,10,0,3,15,11,7,13,3,8.43,3,1429.946
1892,40,1,1,0,0,6,6,,6.688963,15,0,12,1,0,5,9,1,9,2,65,1,8,,,12,2,6.69,0,-311.0366
1891,40,1,1,0,0,6,3,1,8.05153,40,0,12,1,0,6,13,1,4,0,0,0,,,,12,2,8.05,6,1051.53
1890,35,1,0,0,0,4,2,0,11.6103,40,1,12,1,0,11,4,1,0,0,0,1,10,,,12,2,11.61,2,4610.305
1886,24,2,0,0,0,9,8,0,8.05153,30,1,12,1,0,2,4,1,0,0,189,2,8,5,,12,2,8.05,5,1051.53
1884,33,1,1,1,0,11,1,0,5.869563,38,0,16,1,0,3,7,1,0,5,0,1,18,,,16,4,5.87,6,-1130.437
1883,42,1,0,0,0,4,6,0,3.043478,32,0,9,1,0,7,5,1,0,0,0,1,1,,,9,1,3.04,7,-3956.522
1882,25,2,1,0,0,4,3,0,9.677936,40,0,12,1,0,1,9,1,0,2,0,0,,,,12,2,9.68,3,2677.936
1881,33,1,1,0,0,4,3,,5.434783,40,0,12,1,0,5,9,1,26,0,0,3,7,5,2,12,2,5.43,1,-1565.217
1880,37,1,1,0,0,11,1,0,10.2657,20,0,14,1,0,3,7,1,0,2,273,1,12,,,14,3,10.27,7,3265.7
1879,27,1,1,1,0,11,13,0,2.801002,12,0,16,1,0,0,5,1,0,5,242,2,9,4,,16,4,2.8,9,-4198.998
1878,41,1,1,1,1,11,13,0,11.22383,40,0,18,1,0,2,10,1,0,7,0,1,5,,,18,4,11.22,1,4223.828
1876,37,1,1,0,1,11,8,0,10.46699,40,0,15,1,0,1,14,1,0,9,0,2,12,10,,15,3,10.47,1,3466.988
1875,41,1,1,0,0,11,3,0,2.294685,27,0,13,0,0,3,5,1,0,11,104,0,,,,13,3,2.29,7,-4705.315
1873,34,1,1,0,0,6,8,0,2.012882,25,0,12,0,0,3,11,1,0,5,248,2,7,5,,12,2,2.01,3,-4987.118
1872,33,1,0,0,0,4,6,0,3.220612,40,1,9,0,0,0,4,1,0,0,0,0,,,,9,1,3.22,5,-3779.388
1868,43,1,0,0,0,6,8,0,2.777777,5,1,8,0,0,3,16,1,0,0,293,2,10,10,,6,1,2.78,8,-4222.223
1867,27,1,0,0,0,11,8,0,5.016103,32,0,11,0,0,12,0,1,0,0,0,3,5,3,1,11,1,5.02,8,-1983.897
1866,36,1,1,0,0,11,1,0,13.40579,32,0,15,1,1,15,0,1,0,6,0,2,14,8,,15,3,13.41,6,6405.793
1865,40,1,1,1,1,11,13,1,6.690819,50,0,17,1,1,1,15,1,23,3,0,3,11,7,5,17,4,6.69,5,-309.1807
1864,39,1,0,0,0,12,3,0,6.803541,40,0,12,0,0,10,5,1,0,0,0,0,,,,12,2,6.8,8,-196.4593
1863,39,1,1,0,0,5,8,1,20.64412,30,0,12,0,0,17,0,1,22,0,31,3,8,5,0,12,2,20.64,1,13644.12
1860,35,1,1,0,0,6,4,0,16.52979,45,0,14,1,0,2,16,1,0,2,0,3,6,3,1,14,3,16.53,0,9529.789
1858,40,1,1,0,0,7,3,0,3.623188,35,0,12,1,0,5,10,1,0,0,0,0,,,,12,2,3.62,9,-3376.812
1857,44,2,0,0,0,11,8,0,3.059581,40,0,9,1,0,3,3,1,0,0,0,0,,,,9,1,3.06,3,-3940.419
1856,35,2,1,0,0,5,3,1,11.53784,40,0,12,1,0,4,5,1,23,5,0,3,10,3,1,12,2,11.54,9,4537.839
1854,35,1,1,0,1,11,8,0,3.010032,30,0,14,1,0,1,3,1,0,4,214,2,11,9,,14,3,3.01,9,-3989.968
1853,36,1,1,0,1,7,2,0,7.737515,50,0,11,1,1,9,0,1,0,10,0,2,9,7,,11,1,7.74,1,737.515
1847,40,2,0,0,0,6,5,0,2.777777,40,0,11,1,0,1,3,1,0,0,0,2,8,5,,11,1,2.78,1,-4222.223
1845,35,2,1,0,0,11,8,0,4.227053,44,0,11,1,0,1,6,1,0,10,0,2,4,3,,11,1,4.23,0,-2772.947
1843,40,2,0,0,0,4,6,0,5.032206,40,1,12,1,0,12,5,1,0,0,0,1,12,,,12,2,5.03,8,-1967.794
1842,28,2,1,0,0,11,3,0,6.988722,40,0,12,1,1,6,5,1,0,7,287,1,7,,,12,2,6.99,7,-11.27815
1833,38,1,0,0,0,7,2,0,10.48309,48,1,13,1,0,6,12,1,0,0,0,1,12,,,13,3,10.48,8,3483.089
1831,29,1,0,0,1,,8,,1.680601,30,0,12,0,0,1,3,1,8,0,138,1,5,,,12,2,1.68,1,-5319.399
1830,36,1,1,1,0,11,13,1,10.64412,48,0,18,1,0,8,8,1,23,4,0,3,13,13,7,18,4,10.64,1,3644.117
1829,41,1,1,0,0,3,11,0,5.805152,8,0,12,1,0,1,5,1,0,1,184,2,8,4,,12,2,5.81,3,-1194.848
1828,29,1,1,0,0,4,6,0,9.613523,44,0,12,1,0,13,0,1,0,1,0,3,9,5,1,12,2,9.61,3,2613.522
1827,35,1,1,1,0,11,1,1,9.299514,40,0,18,1,0,4,7,1,25,9,0,0,,,,18,4,9.3,8,2299.514
1826,39,1,1,0,0,7,3,0,5.418679,40,0,12,1,0,5,7,1,0,4,0,3,9,7,6,12,2,5.42,3,-1581.321
1825,44,1,1,0,0,7,4,0,3.220612,33,0,12,1,1,0,9,1,0,3,0,0,,,,12,2,3.22,9,-3779.388
1823,23,1,1,1,0,11,8,0,9.85507,40,0,16,1,0,6,2,1,0,1,0,1,5,,,16,4,9.86,9,2855.07
1822,45,1,0,0,0,12,3,0,8.904991,40,0,14,1,1,21,0,1,0,0,0,1,13,,,14,3,8.9,4,1904.991
1819,39,1,0,0,0,6,4,1,5.636071,40,0,12,1,1,13,0,1,24,0,0,0,,,,12,2,5.64,0,-1363.929
1818,41,1,0,0,0,11,3,0,5.418679,40,0,12,0,0,7,3,1,0,0,0,0,,,,12,2,5.42,5,-1581.321
1817,36,1,1,0,0,4,6,1,7.528179,40,0,12,1,1,18,0,1,23,9,0,3,14,7,4,12,2,7.53,6,528.1787
1815,45,1,0,0,0,4,3,0,6.191625,45,0,12,1,1,2,11,1,0,0,0,2,17,13,,12,2,6.19,3,-808.3749
1814,36,1,1,0,1,5,3,0,8.28502,40,0,13,1,0,4,3,1,0,0,0,2,10,9,,13,3,8.29,1,1285.02
1810,36,1,1,1,0,11,1,0,10.95813,24,0,15,0,0,15,0,1,0,0,53,3,10,4,0,15,3,10.96,2,3958.127
1807,25,1,1,1,0,11,1,1,10.25765,40,0,16,0,0,2,8,1,3,5,0,2,6,4,,16,4,10.26,1,3257.646
1805,24,1,1,1,0,11,1,0,10.77294,35,0,16,0,0,0,10,1,0,1,0,3,21,14,7,16,4,10.77,4,3772.944
1804,41,1,1,0,0,6,3,,40.19808,40,0,13,0,0,2,8,1,16,3,0,1,21,,,13,3,40.2,3,33198.08
1802,36,1,1,0,0,11,3,0,6.481478,46,0,12,0,0,14,5,1,0,8,0,3,4,2,0,12,2,6.48,3,-518.5218
1801,39,1,1,0,0,11,8,0,7.21417,24,0,12,0,0,0,17,1,0,9,43,2,12,8,,12,2,7.21,7,214.17
1796,36,1,1,0,0,6,8,0,3.019324,40,0,12,1,0,1,7,1,0,11,0,1,4,,,12,2,3.02,0,-3980.676
1792,35,1,0,0,0,6,4,0,3.260869,26,0,12,1,0,2,4,1,0,0,23,1,10,,,12,2,3.26,6,-3739.131
1791,34,1,0,0,0,6,8,,2.090301,40,0,12,1,0,7,6,1,6,0,0,1,15,,,12,2,2.09,4,-4909.699
1790,39,1,1,0,0,6,3,,3.584229,15,0,12,1,0,1,7,1,26,0,113,3,15,9,6,12,2,3.58,3,-3415.771
1788,37,1,1,0,0,6,4,0,2.777777,20,0,12,0,0,1,5,1,0,9,83,0,,,,12,2,2.78,6,-4222.223
1787,38,1,1,0,0,11,8,0,4.726247,35,0,12,1,0,2,6,1,0,0,0,1,15,,,12,2,4.73,0,-2273.753
1786,43,1,1,0,0,4,3,0,4.790658,40,0,12,1,0,2,6,1,0,3,0,2,9,5,,12,2,4.79,9,-2209.342
1785,28,2,0,0,0,4,6,0,4.227053,40,1,11,0,0,6,6,1,0,0,0,3,10,7,0,11,1,4.23,5,-2772.947
1784,35,2,0,0,0,4,2,0,9.677936,40,0,14,1,0,4,10,1,0,0,0,1,15,,,14,3,9.68,2,2677.936
1780,43,1,1,0,0,,6,1,11.85185,48,0,12,0,0,17,4,1,11,3,0,3,12,12,5,12,2,11.85,1,4851.846
1779,34,1,1,1,0,6,3,0,5.676328,30,0,16,0,0,13,0,1,0,10,84,3,13,6,3,16,4,5.68,3,-1323.672
1778,44,1,1,0,0,4,5,1,10.62802,48,0,12,0,0,20,0,1,17,5,0,2,16,13,,12,2,10.63,6,3628.017
1777,36,1,1,0,0,4,3,1,13.55072,40,0,11,0,0,15,0,1,28,7,0,2,12,8,,11,1,13.55,1,6550.715
1776,38,1,1,0,0,12,6,,40.19808,40,0,15,0,0,7,9,1,8,3,0,2,9,4,,15,3,40.2,1,33198.08
1770,37,1,1,0,0,4,6,1,5.861513,40,0,12,0,0,18,0,1,21,4,0,3,12,7,6,12,2,5.86,3,-1138.487
1769,38,1,0,0,0,4,3,0,12.38325,40,1,14,0,0,21,0,1,0,0,0,3,13,8,5,14,3,12.38,1,5383.25
1767,36,1,1,1,0,,,0,3.019324,16,0,17,1,0,3,3,1,0,6,147,3,9,6,3,17,4,3.02,8,-3980.676
1765,43,1,1,0,0,4,6,0,4.669887,32,0,12,0,0,9,3,1,0,4,0,0,,,,12,2,4.67,7,-2330.114
1764,38,1,1,0,0,4,6,1,11.15137,40,0,12,0,0,4,9,1,21,6,0,0,,,,12,2,11.15,4,4151.368
